instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race1,fulltime,predicted_class,prediction_score,target_law
2162,9354,3.0,3.0,4.0,36.0,3.6,0,0,1.0,0,0.0,0
2163,7723,9.0,9.0,4.0,32.0,2.4,0,0,1.0,0,0.0,0
2164,7414,3.0,1.0,3.0,37.0,3.2,1,0,2.0,0,0.1793989425540887,0
2165,13086,10.0,10.0,3.0,47.0,3.7,1,0,1.0,0,0.0,0
2166,2623,4.0,8.0,3.0,39.0,3.4,1,1,1.0,0,0.0,0
2167,16923,10.0,10.0,2.0,46.0,3.0,0,0,1.0,0,0.0,0
2168,7142,9.0,9.0,4.0,38.0,3.2,1,0,1.0,0,0.0,0
2169,19838,9.0,7.0,4.0,30.0,2.5,1,0,1.0,0,0.16,0
2170,14845,5.0,3.0,3.0,28.0,3.1,1,1,1.0,0,0.06,0
2171,4272,7.0,8.0,4.0,30.0,3.3,1,0,1.0,0,0.0,0
2172,7453,8.0,10.0,3.0,32.5,2.4,1,0,1.0,0,0.0,0
2173,1615,10.0,10.0,4.0,48.0,3.5,0,0,1.0,0,0.0,0
2174,493,6.0,2.0,4.0,42.0,3.5,1,0,1.0,0,0.08,0
2175,14492,9.0,9.0,4.0,36.0,2.7,1,0,1.0,0,0.0,0
2176,1270,10.0,10.0,4.0,40.0,3.5,0,0,1.0,0,0.0,0
2177,17050,7.0,8.0,4.0,33.0,3.0,0,0,1.0,0,0.03,0
2178,16307,8.0,8.0,4.0,42.0,3.1,1,0,1.0,0,0.0,0
2179,12610,9.0,8.0,1.0,36.0,3.7,1,0,1.0,0,0.0,0
2180,11132,4.0,5.0,2.0,34.0,2.8,1,0,1.0,0,0.03,1
2181,8206,3.0,6.0,4.0,38.0,3.6,0,0,1.0,0,0.008866042469861085,0
2182,13230,7.0,7.0,4.0,44.0,3.7,0,0,1.0,0,0.0,0
2183,5078,3.0,1.0,5.0,42.0,3.3,1,0,1.0,0,0.039398942554088684,1
2184,8661,9.0,7.0,2.0,36.0,3.6,1,0,1.0,0,0.0,0
2185,16816,7.0,7.0,3.0,35.0,3.0,1,0,1.0,0,0.06,0
2186,17447,4.0,2.0,3.0,33.0,3.0,1,0,1.0,0,0.02,0
2187,1843,2.0,2.0,4.0,39.0,3.4,1,0,1.0,0,0.0,0
2188,1642,9.0,9.0,3.0,39.0,3.5,1,0,1.0,0,0.0,0
2189,9705,9.0,8.0,4.0,39.0,2.9,1,0,2.0,0,0.0,0
2190,1931,8.0,9.0,4.0,39.0,3.4,0,0,1.0,0,0.0,0
2191,18348,6.0,6.0,4.0,26.0,2.6,0,3,1.0,0,0.14,0
2192,6876,2.0,2.0,4.0,36.0,3.2,0,0,1.0,0,0.0072270165111986825,0
2193,9338,4.0,4.0,3.0,41.0,3.6,0,0,2.0,0,0.04,0
2194,1745,8.0,7.0,3.0,37.0,3.4,1,0,1.0,0,0.0,0
2195,8558,7.0,8.0,3.0,42.0,3.6,0,2,1.0,0,0.0,0
2196,14700,7.0,9.0,4.0,34.0,3.1,0,0,1.0,0,0.0,0
2197,8551,3.0,6.0,3.0,37.0,3.6,0,0,2.0,0,0.05,0
2198,9993,8.0,4.0,3.0,36.0,2.9,1,0,2.0,0,0.19,0
2199,13298,4.0,3.0,3.0,33.0,3.7,0,0,1.0,0,0.12,0
2200,11855,9.0,10.0,3.0,27.0,3.9,0,0,1.0,0,0.0,0
2201,18955,8.0,6.0,3.0,33.0,3.8,1,0,1.0,0,0.3071310274938109,0
2202,14830,3.0,5.0,4.0,42.0,3.1,0,0,1.0,0,0.0,0
2203,474,6.0,7.0,4.0,34.0,3.5,0,0,1.0,0,0.045396012517760626,0
2204,14977,7.0,8.0,4.0,33.0,3.1,1,0,1.0,0,0.03,0
2205,6002,3.0,5.0,3.0,33.0,3.2,1,0,2.0,0,0.1688660424698611,0
2206,20254,7.0,7.0,4.0,39.0,2.3,1,0,1.0,0,0.0,0
2207,2771,1.0,3.0,4.0,44.0,3.4,0,0,1.0,0,0.01,0
2208,4768,6.0,6.0,3.0,30.3,3.3,0,3,1.0,0,0.05,0
2209,8701,7.0,6.0,3.0,31.0,3.6,1,4,1.0,0,0.02,0
2210,8555,9.0,9.0,4.0,45.0,3.6,0,0,1.0,0,0.0,0
2211,12976,9.0,8.0,3.0,37.0,3.7,0,0,1.0,0,0.0,0
2212,9773,3.0,1.0,4.0,35.0,2.9,1,0,1.0,0,0.2840173209767503,0
2213,14307,8.0,8.0,4.0,32.3,2.7,1,0,1.0,0,0.01,0
2214,17725,6.0,4.0,4.0,43.0,3.0,1,0,1.0,0,0.0,0
2215,16634,8.0,8.0,3.0,40.0,3.0,1,1,1.0,0,0.0,0
2216,9741,1.0,2.0,1.0,31.5,2.9,0,2,1.0,0,0.23599706996367192,1
2217,17687,10.0,10.0,4.0,36.5,3.0,1,0,1.0,0,0.0,0
2218,18071,7.0,5.0,3.0,45.0,2.6,1,0,1.0,0,0.02,0
2219,19211,10.0,9.0,4.0,42.0,3.8,1,0,1.0,0,0.0,0
2220,18964,2.0,2.0,3.0,46.0,3.8,0,0,1.0,0,0.06,0
2221,18234,5.0,2.0,3.0,38.0,2.6,1,0,1.0,0,0.18,1
2222,16967,5.0,7.0,4.0,37.0,3.0,1,0,1.0,0,0.20908563167587446,0
2223,11450,5.0,3.0,4.0,44.0,2.8,1,1,1.0,0,0.01,0
2224,7714,6.0,3.0,3.0,30.0,2.4,1,0,1.0,0,0.16,1
2225,3108,10.0,9.0,4.0,40.0,3.4,0,0,1.0,0,0.0,0
2226,10919,3.0,6.0,4.0,35.0,2.8,0,0,1.0,0,0.0,0
2227,5107,4.0,7.0,3.0,33.0,3.3,1,0,1.0,0,0.0,0
2228,18777,10.0,10.0,4.0,34.0,3.8,1,0,1.0,0,0.0,0
2229,6006,9.0,9.0,3.0,38.0,3.2,0,0,1.0,0,0.0,0
2230,12212,10.0,10.0,4.0,45.0,3.9,0,0,1.0,0,0.0,0
2231,16109,3.0,7.0,2.0,39.0,3.1,0,0,1.0,0,0.06773208493972217,0
2232,2625,2.0,1.0,4.0,32.7,3.4,0,0,1.0,0,0.14682910721648085,1
2233,13521,4.0,3.0,5.0,37.0,3.7,1,0,1.0,0,0.06,0
2234,17409,10.0,10.0,1.0,35.0,3.0,0,0,1.0,0,0.0,0
2235,19444,4.0,4.0,4.0,45.0,3.8,1,0,1.0,0,0.008866042469861085,0
2236,15323,3.0,3.0,3.0,28.0,3.1,0,3,2.0,0,0.2,0
2237,19020,3.0,2.0,4.0,42.0,3.8,1,0,1.0,0,0.03,0
2238,3880,10.0,10.0,4.0,38.0,3.3,0,0,1.0,0,0.0,0
2239,13059,4.0,5.0,2.0,36.0,3.7,0,0,2.0,0,0.08,0
2240,11895,1.0,1.0,2.0,41.0,3.9,1,1,1.0,0,0.08461369458797556,0
2241,12749,3.0,5.0,2.0,38.5,3.7,0,0,1.0,0,0.0,0
2242,6608,8.0,6.0,3.0,34.5,3.2,1,0,2.0,0,0.24,0
2243,17654,4.0,6.0,3.0,35.0,3.0,0,0,1.0,0,0.01,0
2244,18867,4.0,5.0,3.0,48.0,3.8,0,0,1.0,0,0.0,1
2245,7219,8.0,8.0,4.0,48.0,3.2,1,0,1.0,0,0.0,0
2246,16955,5.0,4.0,2.0,41.0,3.0,0,1,2.0,0,0.05,0
2247,10660,2.0,3.0,4.0,34.0,2.9,0,0,1.0,0,0.16169221965001387,0
2248,15387,8.0,7.0,2.0,41.0,3.1,1,0,1.0,0,0.01,0
2249,9262,10.0,10.0,4.0,42.0,3.6,1,0,1.0,0,0.0,0
2250,1531,7.0,7.0,2.0,36.0,3.5,1,0,1.0,0,0.0,0
2251,9658,8.0,7.0,3.0,36.0,2.9,1,0,1.0,0,0.01,0
2252,5446,5.0,4.0,4.0,40.0,3.3,0,0,1.0,0,0.24743313139291678,0
2253,4100,6.0,6.0,3.0,34.0,3.3,1,0,1.0,0,0.20433478479178455,0
2254,13019,2.0,4.0,4.0,43.0,3.7,1,0,1.0,0,0.1,0
2255,12151,2.0,1.0,5.0,44.0,3.9,1,0,1.0,0,0.01,0
2256,17134,7.0,8.0,3.0,34.0,3.0,1,0,1.0,0,0.03,0
2257,4533,4.0,3.0,4.0,31.0,3.3,0,0,1.0,0,0.08239884181819263,0
2258,9481,10.0,10.0,4.0,40.0,2.9,1,0,1.0,0,0.0,0
2259,19247,5.0,7.0,5.0,41.0,3.8,1,0,1.0,0,0.03,0
2260,16649,10.0,10.0,4.0,35.5,3.0,1,0,1.0,0,0.0,0
2261,15795,9.0,8.0,3.0,34.0,3.1,1,0,1.0,0,0.0,0
2262,12854,6.0,7.0,5.0,38.0,3.7,1,0,1.0,0,0.0,0
2263,13780,5.0,6.0,4.0,33.0,2.7,0,0,1.0,0,0.01,0
2264,10538,7.0,7.0,4.0,38.0,2.9,0,0,1.0,0,0.02,0
2265,14105,5.0,4.0,4.0,31.0,2.7,1,0,1.0,0,0.15569514968634193,1
2266,6113,3.0,7.0,4.0,47.0,3.2,1,0,1.0,0,0.0,0
2267,1241,7.0,7.0,3.0,40.0,3.5,0,0,1.0,0,0.0,0
2268,1501,9.0,10.0,5.0,41.0,3.5,0,0,1.0,0,0.0,0
2269,13290,4.0,6.0,4.0,45.0,3.7,0,0,1.0,0,0.0,0
2270,4005,2.0,2.0,5.0,41.0,3.3,1,0,1.0,0,0.03657633844338388,0
2271,6208,10.0,9.0,3.0,27.5,3.2,0,0,1.0,0,0.0,0
2272,18521,7.0,8.0,4.0,36.0,2.6,1,0,1.0,0,0.04,0
2273,5884,7.0,6.0,3.0,40.0,3.2,0,0,1.0,0,0.01,0
2274,5019,5.0,5.0,3.0,37.0,3.3,0,3,1.0,0,0.027732084939722172,0
2275,4542,6.0,6.0,3.0,33.0,3.3,1,0,1.0,0,0.03,0
2276,15023,3.0,3.0,2.0,41.0,3.1,1,0,1.0,0,0.01,0
2277,13835,7.0,8.0,4.0,36.0,2.7,1,0,1.0,0,0.04,0
2278,13617,3.0,2.0,3.0,34.0,3.7,1,0,1.0,0,0.0,0
2279,17404,4.0,3.0,4.0,38.0,3.0,1,0,1.0,0,0.0,0
2280,191,9.0,9.0,4.0,41.0,3.5,0,0,1.0,0,0.0,0
2281,6783,5.0,5.0,3.0,34.0,3.2,1,0,1.0,0,0.07939894255408868,0
2282,11422,10.0,9.0,4.0,32.5,2.8,1,0,2.0,0,0.01,0
2283,16757,5.0,4.0,5.0,29.0,3.0,0,0,1.0,0,0.1388660424698611,0
2284,11982,6.0,5.0,4.0,34.0,3.9,1,0,1.0,0,0.038866042469861084,0
2285,1527,5.0,4.0,4.0,31.5,3.5,0,0,1.0,0,0.01,0
2286,18074,9.0,10.0,3.0,36.0,2.6,1,0,1.0,0,0.02,0
2287,1816,4.0,6.0,2.0,42.0,3.4,0,0,1.0,0,0.0,0
2288,12928,1.0,4.0,3.0,41.0,3.7,1,0,1.0,0,0.36,0
2289,6857,7.0,7.0,2.0,33.0,3.2,1,0,1.0,0,0.2268204154283532,0
2290,4403,2.0,3.0,4.0,41.0,3.3,1,0,1.0,0,0.03,0
2291,2006,4.0,5.0,5.0,33.0,3.4,0,0,1.0,0,0.06886604246986108,0
2292,10893,3.0,2.0,3.0,35.0,2.8,0,0,1.0,0,0.1553250720473282,0
2293,19201,5.0,8.0,3.0,37.0,3.8,1,0,1.0,0,0.0,0
2294,19498,8.0,7.0,4.0,45.0,3.8,1,0,1.0,0,0.0,0
2295,3952,8.0,9.0,5.0,35.0,3.3,1,0,1.0,0,0.0,0
2296,16787,4.0,2.0,3.0,35.0,3.0,1,0,1.0,0,0.15713102749381083,0
2297,3585,2.0,2.0,4.0,40.0,3.4,0,0,1.0,0,0.12863471358845455,0
2298,8764,7.0,9.0,5.0,41.0,3.6,1,0,1.0,0,0.0,0
2299,17000,5.0,5.0,4.0,37.0,3.0,1,0,1.0,0,0.03,0
2300,8446,2.0,3.0,4.0,30.0,3.6,0,0,1.0,0,0.3,0
2301,10073,4.0,4.0,3.0,40.0,2.9,0,0,1.0,0,0.038866042469861084,0
2302,1838,6.0,7.0,4.0,33.0,3.4,1,0,1.0,0,0.008866042469861085,0
2303,3955,2.0,4.0,4.0,31.0,3.3,0,0,1.0,0,0.3288660424698611,0
2304,6489,10.0,10.0,4.0,29.5,3.2,1,0,2.0,0,0.0,0
2305,3970,10.0,10.0,2.0,42.0,3.3,0,0,1.0,0,0.0,0
2306,10327,8.0,2.0,3.0,34.0,2.9,1,0,1.0,0,0.13282617718015277,0
2307,15467,8.0,9.0,4.0,37.0,3.1,0,0,1.0,0,0.0,0
2308,12170,10.0,9.0,4.0,46.0,3.9,1,0,1.0,0,0.0,0
2309,18340,8.0,7.0,5.0,39.0,2.6,1,0,1.0,0,0.01,0
2310,14476,4.0,5.0,4.0,38.0,2.7,1,0,1.0,0,0.06682910721648085,1
2311,1645,10.0,10.0,3.0,43.0,3.5,0,4,1.0,0,0.0,0
2312,5236,4.0,3.0,2.0,37.0,3.3,1,0,1.0,0,0.0,1
2313,18383,4.0,4.0,2.0,37.0,2.6,1,0,1.0,0,0.08,0
2314,2566,3.0,3.0,2.0,39.0,3.4,0,0,1.0,0,0.04,0
2315,9588,7.0,7.0,3.0,33.0,2.9,0,3,1.0,0,0.04609305898105976,0
2316,2698,8.0,9.0,3.0,38.0,3.4,0,0,1.0,0,0.01,0
2317,6239,6.0,8.0,4.0,38.0,3.2,0,0,1.0,0,0.0,0
2318,12166,10.0,10.0,5.0,47.0,3.9,1,0,1.0,0,0.0,0
2319,7161,5.0,6.0,3.0,33.0,3.2,0,3,1.0,0,0.019398942554088684,0
2320,7906,4.0,5.0,4.0,39.5,3.6,0,0,1.0,0,0.0,0
2321,18273,7.0,5.0,4.0,42.0,2.6,1,0,2.0,0,0.12,0
2322,16715,7.0,7.0,4.0,38.0,3.0,1,0,1.0,0,0.02,0
2323,7059,8.0,7.0,4.0,38.0,3.2,1,0,1.0,0,0.2377320849397222,0
2324,14921,5.0,5.0,3.0,39.0,3.1,0,0,1.0,0,0.0,0
2325,13994,3.0,4.0,4.0,34.7,2.7,0,0,1.0,0,0.14796306474661977,0
2326,6722,4.0,5.0,3.0,32.0,3.2,0,0,1.0,0,0.11939894255408869,0
2327,3432,7.0,8.0,4.0,45.0,3.4,1,0,1.0,0,0.0,0
2328,6362,5.0,6.0,4.0,37.0,3.2,0,0,1.0,0,0.0,0
2329,98,3.0,3.0,4.0,43.0,3.5,0,0,1.0,0,0.1264629696333999,0
2330,9460,7.0,6.0,3.0,43.0,2.9,1,0,1.0,0,0.0,0
2331,17440,6.0,7.0,5.0,38.0,3.0,1,0,1.0,0,0.0,0
2332,7383,5.0,3.0,3.0,35.0,3.2,1,0,1.0,0,0.03,0
2333,2257,5.0,6.0,3.0,33.0,3.4,1,0,1.0,0,0.0,0
2334,5147,3.0,2.0,5.0,33.0,3.3,0,0,1.0,0,0.26627720127480253,1
2335,1762,8.0,8.0,2.0,42.0,3.4,1,0,1.0,0,0.0,0
2336,5210,6.0,5.0,5.0,41.0,3.3,1,0,1.0,0,0.0,0
2337,19008,9.0,10.0,4.0,33.0,3.8,0,0,1.0,0,0.01,0
2338,1914,6.0,5.0,4.0,40.0,3.4,0,0,1.0,0,0.013326456581926589,0
2339,13416,8.0,8.0,2.0,35.5,3.7,1,0,1.0,0,0.0,0
2340,17634,10.0,10.0,4.0,39.0,3.0,0,0,2.0,0,0.0,0
2341,9837,5.0,3.0,3.0,42.0,2.9,1,0,1.0,0,0.11,0
2342,10026,4.0,5.0,2.0,33.0,2.9,0,2,1.0,0,0.01,0
2343,4592,8.0,7.0,2.0,35.0,3.3,0,0,1.0,0,0.01,0
2344,11576,2.0,3.0,4.0,34.5,2.8,1,0,1.0,0,0.3996368700484287,0
2345,9075,10.0,10.0,3.0,34.0,3.6,0,0,1.0,0,0.0,0
2346,11816,8.0,7.0,4.0,35.0,3.9,1,0,1.0,0,0.12,0
2347,10114,7.0,8.0,3.0,32.0,2.9,1,0,1.0,0,0.08,0
2348,15620,9.0,8.0,4.0,36.0,3.1,0,0,1.0,0,0.0,0
2349,15276,7.0,7.0,4.0,38.0,3.1,1,0,1.0,0,0.0,0
2350,12872,6.0,7.0,2.0,35.0,3.7,0,0,1.0,0,0.0,0
2351,19756,8.0,7.0,4.0,43.0,2.5,1,1,1.0,0,0.03,0
2352,17931,10.0,10.0,4.0,42.0,3.0,1,0,2.0,0,0.0,0
2353,19711,8.0,5.0,3.0,38.0,2.5,1,0,1.0,0,0.03,0
2354,1021,1.0,1.0,3.0,32.0,3.5,0,1,1.0,0,0.23456119215620302,0
2355,12568,7.0,8.0,3.0,42.0,3.7,1,0,1.0,0,0.0,0
2356,7111,10.0,10.0,4.0,39.0,3.2,1,0,1.0,0,0.0,0
2357,5308,3.0,3.0,4.0,34.0,3.3,0,0,1.0,0,0.02,0
2358,7440,2.0,2.0,2.0,29.5,3.2,0,4,1.0,0,0.15,0
2359,7904,10.0,10.0,4.0,41.0,3.6,1,0,1.0,0,0.0,0
2360,11355,8.0,10.0,3.0,38.0,2.8,0,0,1.0,0,0.04,0
2361,10356,10.0,9.0,3.0,35.0,2.9,0,0,1.0,0,0.01592612949323953,0
2362,12304,1.0,1.0,2.0,45.0,3.9,1,1,1.0,0,0.14,0
2363,6178,2.0,4.0,4.0,35.0,3.2,0,0,1.0,0,0.21,0
2364,10212,7.0,5.0,4.0,36.0,2.9,1,0,1.0,0,0.0,0
2365,5013,5.0,7.0,4.0,40.0,3.3,1,0,1.0,0,0.01,0
2366,10547,9.0,6.0,4.0,33.0,2.9,1,0,1.0,0,0.05,0
2367,11939,4.0,5.0,5.0,47.0,3.9,1,0,1.0,0,0.0,0
2368,3248,7.0,5.0,4.0,35.0,3.4,0,0,1.0,0,0.02,0
2369,13099,1.0,3.0,3.0,41.0,3.7,0,0,1.0,0,0.04,0
2370,11908,5.0,5.0,4.0,37.0,3.9,0,0,1.0,0,0.0,0
2371,16743,7.0,8.0,3.0,39.0,3.0,0,0,1.0,0,0.03,0
2372,14053,4.0,4.0,3.0,29.0,2.7,0,0,1.0,0,0.24,0
2373,15739,8.0,8.0,4.0,32.5,3.1,0,0,1.0,0,0.07652997004789953,0
2374,4478,2.0,4.0,2.0,44.0,3.3,0,0,1.0,0,0.15,0
2375,16453,5.0,3.0,3.0,30.0,3.0,1,0,1.0,0,0.15,1
2376,10652,7.0,9.0,3.0,40.0,2.9,1,0,2.0,0,0.07,1
2377,14131,8.0,4.0,4.0,33.0,2.7,1,0,1.0,0,0.15,0
2378,3400,10.0,10.0,5.0,43.0,3.4,1,0,1.0,0,0.0,0
2379,6934,5.0,6.0,3.0,45.0,3.2,1,0,1.0,0,0.0,0
2380,824,4.0,4.0,5.0,40.0,3.5,1,0,1.0,0,0.019398942554088684,0
2381,3391,5.0,7.0,4.0,40.0,3.4,0,0,1.0,0,0.01,0
2382,6689,2.0,2.0,3.0,41.0,3.2,1,1,1.0,0,0.0,0
2383,3257,9.0,9.0,4.0,35.0,3.4,0,0,1.0,0,0.0,0
2384,13762,6.0,5.0,5.0,46.0,3.7,0,0,1.0,0,0.0,0
2385,11386,9.0,5.0,4.0,27.0,2.8,1,0,2.0,0,0.33,1
2386,5685,8.0,6.0,2.0,33.0,3.2,1,0,2.0,0,0.28,0
2387,14628,6.0,9.0,5.0,31.0,3.1,1,0,1.0,0,0.03,0
2388,10763,1.0,2.0,3.0,29.0,2.8,0,4,1.0,0,0.0954983826248166,1
2389,16127,5.0,5.0,3.0,37.0,3.1,0,0,2.0,0,0.21,0
2390,279,4.0,6.0,4.0,42.0,3.5,0,0,1.0,0,0.0,0
2391,13098,6.0,5.0,4.0,37.0,3.7,0,0,1.0,0,0.0,0
2392,9942,9.0,9.0,4.0,37.0,2.9,1,0,1.0,0,0.0,0
2393,5870,5.0,7.0,4.0,34.0,3.2,0,0,2.0,0,0.11,0
2394,1929,8.0,9.0,4.0,37.0,3.4,0,0,1.0,0,0.0,0
2395,2939,5.0,2.0,3.0,36.0,3.4,1,0,2.0,0,0.28,0
2396,6710,2.0,2.0,3.0,40.0,3.2,1,0,1.0,0,0.01592612949323953,0
2397,4597,5.0,5.0,4.0,30.0,3.3,0,0,2.0,0,0.13,0
2398,3188,5.0,7.0,3.0,32.5,3.4,1,0,1.0,0,0.02,0
2399,13388,3.0,2.0,4.0,39.3,3.7,0,0,1.0,0,0.01,0
2400,17584,9.0,8.0,4.0,31.5,3.0,0,0,1.0,0,0.0,0
2401,7899,7.0,6.0,5.0,32.0,3.6,1,0,1.0,0,0.14020581806868215,0
2402,19481,1.0,1.0,2.0,39.0,3.8,1,0,1.0,0,0.33325344108562516,0
2403,20067,6.0,7.0,4.0,32.0,2.3,0,1,1.0,0,0.01,0
2404,7599,9.0,9.0,5.0,38.0,2.4,0,0,1.0,0,0.0,0
2405,19265,10.0,10.0,3.0,46.0,3.8,1,0,1.0,0,0.01,0
2406,3960,10.0,10.0,5.0,35.0,3.3,1,0,1.0,0,0.0,0
2407,8027,5.0,4.0,3.0,30.0,3.6,0,0,1.0,0,0.0,0
2408,13652,5.0,4.0,3.0,32.0,3.7,1,0,1.0,0,0.05,0
2409,12531,4.0,4.0,3.0,41.0,3.7,1,0,1.0,0,0.02,0
2410,5700,6.0,7.0,3.0,42.0,3.2,1,0,1.0,0,0.0,0
2411,9200,7.0,9.0,3.0,44.0,3.6,1,0,1.0,0,0.0,0
2412,9162,9.0,9.0,3.0,35.0,3.6,1,0,1.0,0,0.0,0
2413,5585,8.0,2.0,2.0,36.0,2.2,1,2,1.0,0,0.06,1
2414,5106,6.0,7.0,4.0,31.0,3.3,1,0,1.0,0,0.0,0
2415,8141,7.0,6.0,4.0,44.0,3.6,1,0,1.0,0,0.0,0
2416,1083,10.0,10.0,4.0,37.0,3.5,1,0,1.0,0,0.0,0
2417,20227,4.0,1.0,2.0,39.0,2.3,0,0,1.0,0,0.3788660424698611,1
2418,18266,8.0,9.0,3.0,40.0,2.6,1,0,1.0,0,0.02,0
2419,12248,9.0,9.0,3.0,46.0,3.9,0,0,1.0,0,0.01,0
2420,5309,3.0,4.0,4.0,41.5,3.3,0,0,1.0,0,0.0,0
2421,3286,7.0,8.0,3.0,35.0,3.4,0,0,1.0,0,0.0,0
2422,15958,2.0,4.0,3.0,41.0,3.1,1,4,1.0,0,0.09,0
2423,15614,1.0,1.0,3.0,36.0,3.1,1,0,1.0,0,0.14599768976676303,1
2424,5786,2.0,1.0,5.0,44.0,3.2,1,0,1.0,0,0.13,0
2425,16826,4.0,4.0,3.0,35.0,3.0,1,0,1.0,0,0.018866042469861087,0
2426,2747,6.0,8.0,2.0,41.0,3.4,0,0,1.0,0,0.0,0
2427,11432,4.0,4.0,3.0,41.0,2.8,1,0,1.0,0,0.07975133226137887,0
2428,1965,7.0,5.0,3.0,31.0,3.4,1,2,1.0,0,0.0,0
2429,10580,3.0,4.0,4.0,38.0,2.9,0,0,1.0,0,0.019398942554088684,0
2430,1554,10.0,9.0,4.0,42.0,3.5,1,4,1.0,0,0.0,0
2431,13013,8.0,6.0,4.0,40.0,3.7,1,0,1.0,0,0.0,0
2432,15669,5.0,4.0,3.0,33.0,3.1,0,0,1.0,0,0.04766392757803845,0
2433,15109,8.0,8.0,5.0,38.0,3.1,1,0,1.0,0,0.18,0
2434,6169,3.0,1.0,2.0,28.0,3.2,0,1,2.0,0,0.31,1
2435,2819,9.0,8.0,4.0,30.0,3.4,0,0,2.0,0,0.06,0
2436,12000,4.0,3.0,4.0,43.0,3.9,1,0,1.0,0,0.14819075357034658,0
2437,10237,6.0,7.0,5.0,26.0,2.9,1,3,1.0,0,0.11,0
2438,19084,4.0,5.0,4.0,42.0,3.8,1,0,1.0,0,0.0,0
2439,18843,7.0,6.0,3.0,44.0,3.8,0,0,1.0,0,0.0,0
2440,11762,8.0,8.0,3.0,39.0,3.9,1,0,1.0,0,0.0,0
2441,4998,4.0,3.0,4.0,32.0,3.3,0,2,1.0,0,0.02796306474661977,0
2442,14800,8.0,9.0,4.0,31.5,3.1,1,0,1.0,0,0.0,0
2443,15453,9.0,6.0,4.0,40.0,3.1,0,0,1.0,0,0.01,0
2444,20191,10.0,10.0,3.0,44.0,2.3,1,0,1.0,0,0.0,0
2445,3277,3.0,2.0,4.0,38.0,3.4,1,1,2.0,0,0.17,0
2446,5690,2.0,2.0,3.0,32.0,3.2,1,2,1.0,0,0.36022201890091066,0
2447,11991,9.0,9.0,4.0,36.0,3.9,1,0,1.0,0,0.0,0
2448,14296,7.0,7.0,1.0,40.0,2.7,1,0,1.0,0,0.01,0
2449,17257,10.0,8.0,3.0,33.0,3.0,1,0,2.0,0,0.0,0
2450,14662,3.0,3.0,3.0,39.0,3.1,1,0,1.0,0,0.01,0
2451,12356,9.0,10.0,3.0,34.0,3.9,0,0,1.0,0,0.0,0
2452,3975,2.0,4.0,3.0,31.0,3.3,0,0,1.0,0,0.35,0
2453,499,6.0,5.0,4.0,39.0,3.5,0,0,1.0,0,0.0,0
2454,18582,2.0,2.0,4.0,39.0,2.6,1,0,1.0,0,0.224426896341929,0
2455,14015,5.0,7.0,4.0,44.0,2.7,1,0,2.0,0,0.04,0
2456,23,8.0,8.0,3.0,31.0,3.5,0,0,1.0,0,0.0,0
2457,18081,9.0,8.0,3.0,40.0,2.6,1,0,1.0,0,0.0,0
2458,97,9.0,9.0,4.0,32.0,3.5,0,0,1.0,0,0.01,0
2459,15587,7.0,6.0,5.0,43.0,3.1,0,0,1.0,0,0.0,0
2460,402,6.0,8.0,4.0,36.0,3.5,1,0,1.0,0,0.0,0
2461,8627,9.0,7.0,5.0,41.0,3.6,1,0,1.0,0,0.02,0
2462,8939,4.0,5.0,5.0,42.0,3.6,1,0,1.0,0,0.01,0
2463,18622,1.0,1.0,2.0,27.0,2.6,1,3,1.0,0,0.39549147408281127,0
2464,5617,5.0,4.0,4.0,36.0,3.2,1,0,1.0,0,0.11342723462606409,0
2465,16781,5.0,5.0,4.0,29.5,3.0,1,1,1.0,0,0.26,1
2466,9971,3.0,3.0,2.0,30.0,2.9,1,3,1.0,0,0.19,0
2467,4155,6.0,7.0,5.0,40.0,3.3,1,0,1.0,0,0.0,0
2468,11274,1.0,1.0,4.0,23.5,2.8,0,0,1.0,0,0.33,1
2469,3601,10.0,10.0,4.0,35.0,3.4,1,0,1.0,0,0.0,0
2470,3986,8.0,7.0,4.0,42.0,3.3,0,0,1.0,0,0.0,0
2471,16991,2.0,1.0,3.0,21.0,3.0,0,1,1.0,0,0.35,1
2472,14808,5.0,4.0,3.0,35.0,3.1,1,0,1.0,0,0.06461837842266162,0
2473,3713,10.0,10.0,4.0,40.0,3.3,1,0,1.0,0,0.0,0
2474,5162,10.0,10.0,4.0,41.0,3.3,1,0,1.0,0,0.0,0
2475,14397,8.0,7.0,3.0,41.0,2.7,1,0,2.0,0,0.02,0
2476,16552,10.0,10.0,2.0,26.7,3.0,1,0,1.0,0,0.03,0
2477,4407,8.0,7.0,4.0,48.0,3.3,1,2,1.0,0,0.0,0
2478,3972,8.0,9.0,4.0,36.0,3.3,1,0,1.0,0,0.0,0
2479,10555,6.0,6.0,4.0,39.0,2.9,1,0,1.0,0,0.0,0
2480,8336,8.0,8.0,4.0,36.0,3.6,0,0,1.0,0,0.0,0
2481,15726,5.0,5.0,4.0,34.0,3.1,0,0,1.0,0,0.11609305898105976,0
2482,12437,7.0,8.0,4.0,38.0,3.7,0,0,2.0,0,0.0,0
2483,15744,7.0,7.0,4.0,33.0,3.1,0,0,1.0,0,0.02722701651119868,0
2484,13209,7.0,9.0,4.0,41.0,3.7,0,0,1.0,0,0.0,0
2485,8794,10.0,10.0,3.0,30.5,3.6,1,0,1.0,0,0.0,0
